09:48 28/04/2023,,,,,,,,,למשח 'עמ :9 קרפ,,,,,,,
,,,,,,,,,,,(VENTURA ) 2 תלד דומע תפלחה,94-308,,,,
,,,,,,,,,,,(הזזה תותלד )הסינכה תלד לש תותלד תליענ ןונגנמ תפלחה,94-309,,,,
,,,,,,,,,,,( HUEBNER תלד -ירוחאו ימדק) הסינכ תלד דומע תפלחה,94-310,,,,
,,,,,,,,,,,תלד דומע הסכמ תפלחה,94-311,,,,
,,,,,,,,,,,(הזזה תותלד) הסינכ תלדב היילתל הנוילע עורז תפלחה,94-312,,,,
,,,,,,,,,,,(הזזה תימדק השמש) גהנה לש תלדה לוענמ לש הפלחה,94-313,,,,
,,,,,,,,,,,(הזזה תיכוכז) גהנ את תלד תפלחה,94-314,,,,
,,,,,,,,,,,(ןוסחיא את םע תיכוכז אלל) גהנ את תלד תפלחה,94-315,,,,
,,,,,,,,,,,גהנה לש תלדה לוענמ לש הפלחה,94-316,,,,
,,,,,,,,,,,תימדק תלד תפלחה,94-317,,,,
,,,,,,,,,,,תלדל רדניליצ תפלחה,94-318,,,,
,,,,,,,,,,,הסינכ תלד לוענמ תפלחה,94-319,,,,
,,,,,,,,,,,תלד (הנתשמ דגנ)רטמויצנטופ תפלחהו ןוחבא,94-320,,,,
,,,,,,,,,,,תלד תליסמ תפלחה,94-321,,,,
,,,,,,,,,,,1 תלד תרקב תדיחי קולב םותסש לש הפלחהו ןוחבא,94-322,,,,
,,,,,,,,,,,2 תלד תרקב תדיחי קולב םותסש לש הפלחהו ןוחבא,94-323,,,,
,,,,,,,,,,,(המרופטלפל ןוקית) עסונה בשומ לש הפלחה,94-324,,,,
,,,,,,,,,,,הגהה לע עסונ בשומ תבשות תפלחה,94-325,,,,
,,,,,,,,,,,(המרופטלפל ןוקית) עסונ בשומ תרגסמ הלופכ תבשות הפלחה,94-326,,,,
,,,,,,,,,,,גהנ בשומ תנעשמ תפלחה,94-327,,,,
,,,,,,,,,,,גהנ בשומ םלוב תפלחה,94-328,,,,
,,,,,,,,,,,עסונה לש בשומה תנעשמ תפלחה,94-329,,,,
,,,,,,,,,,,גהנה בשומ תפלחה,94-330,,,,
,,,,,,,,,,,גהנ בשומ חטשמ תפלחה,94-331,,,,
,,,,,,,,,,,םיבשומ רבחמ תפלחה,94-332,,,,
,,,,,,,,,,,שא יוביכ ףטמ תפלחה,94-333,,,,
,,,,,,,,,,,שא יוביכ ףטמ תבשות תפלחה,94-334,,,,
,,,,,,,,,,,זירט עקת תידי תפלחה,94-335,,,,
,,,,,,,,,,,גהנה ןורא תפלחה,94-336,,,,
,,,,,,,,,,,(�HUEBNER תלד) תפתושמתינורטקלא הטילש תדיחי תפלחה,94-337,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,321 .סמ דומע,,,,סיראלוס 94 :קרפ תת,,,,,
הינקס ינוריע,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,,,,,,,,,( HEBNER תלד ) תפתושמ תפתושמ הטילש תדיחי דצ הסכמ תפלחה,94-338,,,,
,,,,,,,,,,,( HEBNER תלד ) תפתושמ תפתושמ הטילש תדיחי ןוילע הסכמ תפלחה,94-339,,,,
,,,,,,,,,,,ECAS םותסש לש הפלחה,94-340,,,,
,,,,,,,,,,,םיעסונ את סירת תפלחה,94-341,,,,
,,,,,,,,,,,תלד הקעמ לש יכנא הכימת טומ תפלחה,94-342,,,,
,,,,,,,,,,,( H ) ןטק יכנא הקעמ קוריפ,94-343,,,,
,,,,,,,,,,,(�H ) ןוילע הקעמ קוריפ,94-344,,,,
,,,,,,,,,,,"""רפרפ"" הקעמ תפלחה",94-345,,,,
,,,,,,,,,,,יכנא הקעמ תפלחה,94-346,,,,
,,,,,,,,,,,(לנפ ריק לעמ) הקעמ הסכמ תפלחה,94-347,,,,
,,,,,,,,,,,יכנא[J] הקעמה תפצר תידי תפלחה,94-348,,,,
,,,,,,,,,,,ימדק ןספת לוענמ תפלחה,94-349,,,,
,,,,,,,,,,,ימדק ןספת תפלחה,94-350,,,,
,,,,,,,,,,,קלד תבאשמ תפלחה,94-351,,,,
,,,,,,,,,,,CUMMINS עונמב קלד דירפמ תפלחה,94-352,,,,
,,,,,,,,,,,ילאמש ימדק עונמ ךמות תפלחה,94-353,,,,
,,,,,,,,,,,ילאמש ימדק עונמ תודיפר תפלחה,94-354,,,,
,,,,,,,,,,,ינמי ימדק עונמ ךמות תפלחה,94-355,,,,
,,,,,,,,,,,CUMMINS עונמ ענתמ תפלחה,94-356,,,,
,,,,,,,,,,,ינמי ימדק עונמ תודיפר תפלחה,94-357,,,,
,,,,,,,,,,,ריווא גוזימ סחדמ סיסב תפלחה,94-358,,,,
,,,,,,,,,,,( CUMMINS עונמ ) וברוט תפלחה,94-359,,,,
,,,,,,,,,,,Cummins עונמ לש קלד תבאשמ לש קלד דירפמ לש יוקינ,94-360,,,,
,,,,,,,,,,,(1 רפסמ) רוטנרטלא תפלחה,94-361,,,,
,,,,,,,,,,,(2 רפסמ ) רוטנרטלא תפלחה,94-362,,,,
,,,,,,,,,,,עונמ תלגלג תפלחה,94-363,,,,
,,,,,,,,,,,רוטנרטלא תרוגח לש הפלחה,94-364,,,,
,,,,,,,,,,,NIVOSTAB תכרעמ לש ףוצמ את תפלחה,94-365,,,,
,,,,,,,,,,,NIVOSTAB תכרעמלש ילמשח םותסש לש הכימת תבשות הפלחה,94-366,,,,
,,,,,,,,,,,,,,,,
322 :ףד,,,,,,,,,,ןמז ינקת,"מ""עב דגא",,,,,
09:48 28/04/2023,,,,,,,,,ץוח תוחוקל :20 קרפ,,קשמ רוצי תסדנה,,,,,
,,,,,,,,,רגייה 95 :קרפ תת,,,,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,,,,,,,,,"עונמ ץופש .Including disassembling, cleaning, inspection,assembling and adjustment",95-1,,,,
,,,,,,,,,,,עונמ ןמש תפלחה,95-2,,,,
,,,,,,,,,,,"עונמ ה""ופ Disasemble and assemble propeller shaft, transmission,clutch, engine fastener and other .accessories",95-3,,,,
,,,,,,,,,,,"תימדק עונמ תבשות ה""ופ Including cushion",95-4,,,,
,,,,,,,,,,,ימדק עונמ תבשות תפלחה Each,95-5,,,,
,,,,,,,,,,,ירוחא/ימדק הלתמ תירכ תפלחה,95-6,,,,
,,,,,,,,,,,תירוחא עונמ תבשות תפלחה Including rear bracket and cushion,95-7,,,,
,,,,,,,,,,,תירוחא עונמ תבשות תפלחה Each,95-8,,,,
,,,,,,,,,,,"םטא תפלחהו עונמ שאר ה""ופ Disassemble other accessories and a adjust valveclearance",95-9,,,,
,,,,,,,,,,,"( םירחא םיקלח ללוכ אל) םיזיז לג ה""ופ Excluding Disassemble and assemble other parts",95-10,,,,
,,,,,,,,,,,(תחא הדיחי בוטר) רדניליצ תפלחה Excluding disassembling other parts except bore,95-11,,,,
,,,,,,,,,,,"עונמל ירוחא ןמש ריזחמ ה""ופ Including disassembling and assmblingtransmission, clutch and flywheel",95-12,,,,
,,,,,,,,,,,"(עונמ ילופ )ימדק ןמש ריזחמ ה""ופ Including disassembling and assmbling timing gearcover, pulley and crankshaft viberation .damper, etc",95-13,,,,
,,,,,,,,,,,? םימותסש הסכמ םטא תפלחה,95-14,,,,
,,,,,,,,,,,(עונמ ץופישב הדיחיל )הנכובהו הנכובה תעבט תא ףלחה Excluding Disassemble and assemble other parts,95-15,,,,
,,,,,,,,,,,"(עונמ ץופישב הדיחיל) הנכוב ןיפ ה""ופ Each",95-16,,,,
,,,,,,,,,,,"עונמ ץופישב) הבוכרא לג ה""ופ",95-17,,,,
,,,,,,,,,,,"הפונתה לגלג תא הו""פ Excluding disassembling transmission or clutch",95-18,,,,
,,,,,,,,,,,"הפונת לגלג רז ה""ופ Excluding disassembling transmission, flywheel orclutch",95-19,,,,
,,,,,,,,,,,"הפונתה לגלג תיב לש הבכרהו קוריפ Excluding disassembling transmission, flywheel orclutch",95-20,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,323 .סמ דומע,,,,רגייה 95 :קרפ תת,ץוח תוחוקל :20 קרפ,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,,,,,,,,,"הבוכרא לג תלגלג ה""ופ Including disassembling belts",95-21,,,,
,,,,,,,,,,,"םיזיז לג הו""פ Excluding Disassemble and assemble other parts",95-22,,,,
,,,,,,,,,,,"םיזיז לג בסימ תא ה""ןפ Excluding Disassemble and assemble other parts",95-23,,,,
,,,,,,,,,,,םותסש ןונווכ Including disassembling valve chamber cap,95-24,,,,
,,,,,,,,,,,הפיחד תוטומו םימותסש ימירמ לש הבכרהו קוריפ (Excluding disassembling or adjusting otherparts(0.4suggested,95-25,,,,
,,,,,,,,,,,"ןוויכ ללוכ םידנדנ ח""ופ Including adjusting valve and other disassembling",95-26,,,,
,,,,,,,,,,,"עונמ שאר ה""ופ ללוכ אל (תחא הדיחי) םותסש ה""ופ Including grinding. Excluding disassembling cylindercap",95-27,,,,
,,,,,,,,,,,Disassemble and assemble valve guide rod Excluding Disassemble and assemble cylinder cap,95-28,,,,
,,,,,,,,,,,Disassemble and assemble timing gear Excluding disassembling timing gear chamber cap orother parts,95-29,,,,
,,,,,,,,,,,"םטא ה""הו גנימייט הסכמ הו""פ Including Disassemble and assemble pulley andother accessory(3 working hours is added (in case offront engine",95-30,,,,
,,,,,,,,,,,"הקיני תפעס ה""ופ Including Disassemble and assemble other parts",95-31,,,,
,,,,,,,,,,,"הטילפ תפעס תפעס ה""ןפ Including Disassemble and assemble other parts",95-32,,,,
,,,,,,,,,,,"ןמש ןגא ה""ופ Including Disassemble and assemble other parts",95-33,,,,
,,,,,,,,,,,ןמש תבאשמ תבכרהו קוריפ Including Disassemble and assemble other parts,95-34,,,,
,,,,,,,,,,,( הבכרהו קורפ ללוכ אל)ןמש תבאשמ תקיב Excluding Disassemble and assemble,95-35,,,,
,,,,,,,,,,,עונמ ןמש ןנסמ תפלחה,95-36,,,,
,,,,,,,,,,,Disassemble and assemble oil pressure limitvalve Excluding Disassemble and assemble other parts,95-37,,,,
,,,,,,,,,,,ןמש ןנצמ תבכרהו קוריפ Including adding coolant,95-38,,,,
,,,,,,,,,,,קלדה לכימ לש הבכרהו קוריפ Including cleaning fuel tank,95-39,,,,
,,,,,,,,,,,(ךותיר) קלד לכימ ןוקית Including disassembling and cleaning fuel tank,95-40,,,,
,,,,,,,,,,,"תינדי קלד תבאשמ ה""ופ Including air bleeding",95-41,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,324 .סמ דומע,,,,רגייה 95 :קרפ תת,,,,,
הינקס ינוריע,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,,,,,,,,,"( הדיחי) רלוס ןנסמ ה""ופ .Each. Including air bleeding",95-42,,,,
,,,,,,,,,,,תוליזנל ךומנ ץחל רוניצ תקידב .Including replacing pipe,95-43,,,,
,,,,,,,,,,,"ריווא ןנסמ טנמלא ה""ופ",95-44,,,,
,,,,,,,,,,,"ריווא ןנסמ ה""ופ",95-45,,,,
,,,,,,,,,,,הובג ץחלב ןמש תבאשמ קוריפו קוריפ Including Disassemble and assemble other partsand timing adjustment,95-46,,,,
,,,,,,,,,,,הובג ץחלב ןמשה תבאשמ תא ןנווכ Including replacing plug,95-47,,,,
,,,,,,,,,,,הקרזהה ןומזת תא םאתה,95-48,,,,
,,,,,,,,,,,(םמודמ לבכ )יטנוולר אל Rear mounted engine. Including disassemblingaccessories,95-49,,,,
,,,,,,,,,,,(םמודמ לבכ )יטנוולר אל Front mounted engine,95-50,,,,
,,,,,,,,,,,תינורטקלאה תרעצמה תא ףלחה,95-51,,,,
,,,,,,,,,,,(םמודמ טוח )יטנוולר אל,95-52,,,,
,,,,,,,,,,,עונמ םומיד םותסש תפלחה,95-53,,,,
,,,,,,,,,,,"הובג ץחל תבאשמ ה""ופ Each",95-54,,,,
,,,,,,,,,,,"םירזיבא ללוכ אל ( הדחי) קרזמ תבכרהו קוריפ Four valves, excluding assessories",95-55,,,,
,,,,,,,,,,,ססרמ ןווכ Excluding disassembling or assembling,95-56,,,,
,,,,,,,,,,,"וברוט ה""ופ Including Disassemble and assemble other parts",95-57,,,,
,,,,,,,,,,,"רלוקרטניא ה""ופ .Including water tank. Adding coolant",95-58,,,,
,,,,,,,,,,,(יטנוולר אל) קלוקרטניא ךותיר Excluding Disassemble and assemble,95-59,,,,
,,,,,,,,,,,"וברוט ה""ופ Including Disassemble and assemble and replacingkits",95-60,,,,
,,,,,,,,,,,ריוואה תסינכ תכרעמ רוניצ תא קדיה וא ףלחה All or some,95-61,,,,
,,,,,,,,,,,"םמע דוד ה""ופ",95-62,,,,
,,,,,,,,,,,Weld muffler Including Disassemble and assemble,95-63,,,,
,,,,,,,,,,,"זוזגא םטא ה""ופ",95-64,,,,
,,,,,,,,,,,"הטילפ רוניצ ה""ופ",95-65,,,,
,,,,,,,,,,,"שימג זוזגא רוניצ ה""פה",95-66,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,325 .סמ דומע,,,,רגייה 95 :קרפ תת,ץוח תוחוקל :20 קרפ,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,,,,,,,,,".Disassemble and assemble water tank assy Including Disassemble and assemble intercooler, fanand wind cover",95-67,,,,
,,,,,,,,,,,Weld water leakage Excluding Disassemble and assemble,95-68,,,,
,,,,,,,,,,,"יוביע לכימ ה""ופ .Adding coolant",95-69,,,,
,,,,,,,,,,,Weld expansion water tank leakage .Adding coolant,95-70,,,,
,,,,,,,,,,,ררוואמ תעוצר תפלחהו קורפ,95-71,,,,
,,,,,,,,,,,זוקינ זרב תפלחה .Adding coolant,95-72,,,,
,,,,,,,,,,,"(עונמ שארמ האיצי) ןוילע םימ רוניצ ה""ופ .Adding coolant",95-73,,,,
,,,,,,,,,,,"טסטסומרט ה""ופ .Adding coolant",95-74,,,,
,,,,,,,,,,,"םימ תאיציו הסינכ רוניצ ה""ופ .Adding coolant",95-75,,,,
,,,,,,,,,,,"םימ תבאשמ ה""ופ .Including disassembling belts and adding coolant",95-76,,,,
,,,,,,,,,,,"(העוצר ללוכ)ררווואמ לולכמ ה""ופ Including Disassemble and assemble belts",95-77,,,,
,,,,,,,,,,,(םיבסימ תפלחה) ןגזמל םיינב תלגלג ץופיש Including Disassemble and assemble belts,95-78,,,,
,,,,,,,,,,,( תועוצרה לכ ללוכ) עונמ תעוצר תפלחה Including any group,95-79,,,,
,,,,,,,,,,,(תדדוב) העוצר תפלחה Excluding Disassemble and assemble outer belts,95-80,,,,
,,,,,,,,,,,"עונמ תרוגחל םאתמ ה""ופ",95-81,,,,
,,,,,,,,,,,"ררוואמ בסימ ה""ופ Including Disassemble and assemble fan",95-82,,,,
,,,,,,,,,,,ררוואמ תלגלג בסימ תפלחה Including Disassemble and assemble belts and fans,95-83,,,,
,,,,,,,,,,,ררוואמ תלגלג תפלחה Including Disassemble and assemble belts,95-84,,,,
,,,,,,,,,,,"ררוואמ תלגלג ןוויכ טומ ה""ופ Including Disassemble and assemble belts",95-85,,,,
,,,,,,,,,,,ררוואמ תרשקמ תלגלג תפלחה Including Disassemble and assemble belts,95-86,,,,
,,,,,,,,,,,ררוואמ תרשקמ תגלגל בסימ תפלחה Including Disassemble and assemble fan pulley,95-87,,,,
,,,,,,,,,,,"( המאתהוןוויכללוכ) יתווז עינה ה""ופ .Including disassembling and adjusting",95-88,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,326 .סמ דומע,,,,רגייה 95 :קרפ תת,ץוח תוחוקל :20 קרפ,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,,,,,,,,,קלד תכרעמ קודב .Including air bleeding and fuel leakage inspection,95-89,,,,
,,,,,,,,,,,תינורטקלאה הרקבה תכרעמ תא קודב .Including reading failure code of Euro 3 and Euro 4engines,95-90,,,,
,,,,,,,,,,,ןשייח תפלחה Each. Excluding water temperature sensor,95-91,,,,
,,,,,,,,,,,רוריק לזונ תרוטרפמט ןשייח תפלחה Including adding coolant,95-92,,,,
,,,,,,,,,,,Replacing high pressure common rail pipe Contain rail pressure sensor,95-93,,,,
,,,,,,,,,,,(ECU) תינורטקלאה הרקבה תדיחי תא ףלחה,95-94,,,,
,,,,,,,,,,,"האירוא לכימ ה""ופ Euro 4 engine",95-95,,,,
,,,,,,,,,,,האירוא תבאשמ תפלחהו קוריפ Euro 4 engine,95-96,,,,
,,,,,,,,,,,SCR לש הרקבה תדיחי לש הבכרהו קוריפ Euro 4 engine,95-97,,,,
,,,,,,,,,,,SCR הדידמה סוסיר תדיחי לש הבכרהו קוריפ Euro 4 engine,95-98,,,,
,,,,,,,,,,,SCR סוחד ריווא ליעפמ לש הבכרהו קוריפ Euro 4 engine,95-99,,,,
,,,,,,,,,,,יטנוולר אל .Including Disassemble and assemble sensor. Euro 4 engine,95-100,,,,
,,,,,,,,,,,םומיח דיאונלוס םותסש לש הבכרהו קוריפ Euro 4 engine,95-101,,,,
,,,,,,,,,,,דיחי האירוא לכימ םומיחל םימ רוניצ לש הבכרהו קוריפ Euro 4 engine.Including adding coolant,95-102,,,,
,,,,,,,,,,,ןטק לופיט - עונמ Including cleaning air cleaner,95-103,,,,
,,,,,,,,,,,לודג לופיט - עונמ Including replacing oil and fuel filter,95-104,,,,
,,,,,,,,,,,Disassemble and assemble one CNG tank Including assembling and disassembling air tankcover and checking bleeding,95-105,,,,
,,,,,,,,,,,Disassemble and assemble one tank valve Excluding assembling and disassembling air tankcover,95-106,,,,
,,,,,,,,,,,Disassemble and assemble tank fixing seat Including assembling and disassembling air tankcover. Excluding assembling and disassemblingCNG tank,95-107,,,,
,,,,,,,,,,,Disassemble and assemble one high pressurepipeline Including assembling and disassembling air tankcover and checking bleeding,95-108,,,,
,,,,,,,,,,,Disassemble and assemble one low pressurepipeline Including checking bleeding,95-109,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,327 .סמ דומע,,,,רגייה 95 :קרפ תת,ץוח תוחוקל :20 קרפ,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,,,,,,,,,Disassemble and assemble pipeline connectors Including checking bleeding,95-110,,,,
,,,,,,,,,,,Disassemble and assemble one way valve Including checking bleeding,95-111,,,,
,,,,,,,,,,,Disassemble and assemble manual stop valve Including checking bleeding,95-112,,,,
,,,,,,,,,,,Disassemble and assemble charging stop valve Including checking bleeding,95-113,,,,
,,,,,,,,,,,Disassemble and assemble air pressure gauge Including checking bleeding,95-114,,,,
,,,,,,,,,,,Disassemble and assemble one way charging valve Including checking bleeding,95-115,,,,
,,,,,,,,,,,Replace valve seal ring Excluding valve or assembling and disassemblingpipeline,95-116,,,,
,,,,,,,,,,,.Disassemble and assemble air pipeline control panelassy Including checking bleeding,95-117,,,,
,,,,,,,,,,,Disassemble and assemble high pressure fuel cutoffvalve Including checking bleeding,95-118,,,,
,,,,,,,,,,,Disassemble and assemble low pressure fuel cutoffvalve Including checking bleeding,95-119,,,,
,,,,,,,,,,,Disassemble and assemble air pressure display,95-120,,,,
,,,,,,,,,,,Disassemble and assemble high pressure reducer Including checking bleeding,95-121,,,,
,,,,,,,,,,,Disassemble and assemble CNG filter Including checking bleeding,95-122,,,,
,,,,,,,,,,,ריוואה תקפסא תכרעמב תופילד קודב,95-123,,,,
,,,,,,,,,,,תינורטקלא רקובמ חתמ תסוו לש הבכרהו קוריפ Including checking bleeding,95-124,,,,
,,,,,,,,,,,Disassemble and assemble mixer Including checking bleeding,95-125,,,,
,,,,,,,,,,,תינורטקלא תרעצמ לש הבכרהו קוריפ,95-126,,,,
,,,,,,,,,,,םותסשה קוריפו קורפ Including checking bleeding,95-127,,,,
,,,,,,,,,,,Disassemble and assemble surge valve Including checking bleeding,95-128,,,,
,,,,,,,,,,,דיחי ץחל תיחפמ םומיחל םימ רוניצ לש הבכרהו קוריפ Including adding coolant,95-129,,,,
,,,,,,,,,,,Maintain CNG filter Including assembling and disassembling CNG filter,95-130,,,,
,,,,,,,,,,,Maintain mixer .Including assembling and disassembling mixer,95-131,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,328 .סמ דומע,,,,רגייה 95 :קרפ תת,ץוח תוחוקל :20 קרפ,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,,,,,,,,,Maintain reducer Including assembling and disassembling pressurereducer,95-132,,,,
,,,,,,,,,,,Disassemble and assemble LNG tank Including checking bleeding,95-133,,,,
,,,,,,,,,,,Disassemble and assemble LNG level gauge Including checking bleeding,95-134,,,,
,,,,,,,,,,,קוריפ ץחל דמ Including checking bleeding,95-135,,,,
,,,,,,,,,,,"קרופ םותסש ה""ופ Including checking bleeding",95-136,,,,
,,,,,,,,,,,ינדי יוביכ םותסש לש הבכרהו קוריפ Including checking bleeding,95-137,,,,
,,,,,,,,,,,םילזונ ןומיס םותסש יולימו קוריפ Including checking bleeding,95-138,,,,
,,,,,,,,,,,"ןוחטיב םותסש ה""ופ Including checking bleeding",95-139,,,,
,,,,,,,,,,,Disassemble and assemble bleeding valve Including checking bleeding,95-140,,,,
,,,,,,,,,,,Disassemble and assemble safety valve Including checking bleeding,95-141,,,,
,,,,,,,,,,,Disassemble and assemble liquid pipeline Each. Including checking bleeding,95-142,,,,
,,,,,,,,,,,Disassemble and assemble air pipeline Each. Including checking bleeding,95-143,,,,
,,,,,,,,,,,Disassemble and assemble carburettor Including assembling and disassembling hot waterpipe,95-144,,,,
,,,,,,,,,,,Disassemble and assemble explosion protectionsolenoid valve Including checking bleeding,95-145,,,,
,,,,,,,,,,,Disassemble and assemble CNG pressure stabilizer Including checking bleeding,95-146,,,,
,,,,,,,,,,,Disassemble and assemble low pressure solenoidvalve Including checking bleeding,95-147,,,,
,,,,,,,,,,,Disassemble and assemble electrical pressureadjuster Including checking bleeding,95-148,,,,
,,,,,,,,,,,Disassemble and assemble mixer Including checking bleeding,95-149,,,,
,,,,,,,,,,,Disassemble and assemble throttle valve,95-150,,,,
,,,,,,,,,,,Disassemble and assemble fluid level display,95-151,,,,
,,,,,,,,,,,Disassemble and assemble fluid adding Including checking bleeding,95-152,,,,
,,,,,,,,,,,Disassemble and assemble pipeline connector Including checking bleeding,95-153,,,,
,,,,,,,,,,,,,,,,
09:48 28/04/2023 :הקפה ךיראת,,,,,,,329 .סמ דומע,,,,רגייה 95 :קרפ תת,ץוח תוחוקל :20 קרפ,,,,
הינקס ינוריע 5 ורוי,ףאד SB230 5 ורוי,"ע""ב גנוטוי 6 ורוי","ןדלוג ע""ב ןוגרד A",ףאד SB4000 5 ורוי,ןאמ יקרפימ 5 ורוי,וולוו B12B 5 ורוי טפישיה,וולוו ZF ינוריע B8,ןאמ ינוריע 5 ורוי,"סדצרמ OC500 5 ע""ב","הינקס 5 ורוי ע""ב קארטוס",הלועפ רואת,רפסמ,,,,
,,,,,,,,,,,Replace air valve seal ring Excluding valve assembling and disassemblingvalves and pipes. Excluding checking .bleeding,95-154,,,,
,,,,,,,,,,,Check the bleeding of supply system,95-155,,,,
,,,,,,,,,,,Disassemble and assemble surge valve pipe Including checking bleeding,95-156,,,,
,,,,,,,,,,,Disassemble and assemble surge valve Including checking bleeding,95-157,,,,
,,,,,,,,,,,Disassemble and assemble air outlet Including checking bleeding,95-158,,,,
,,,,,,,,,,,Maintain mixer .Including assembling and disassembling mixer,95-159,,,,
,,,,,,,,,,,Disassemble and assemble one carburettor hotwater pipe Including adding coolant,95-160,,,,
,,,,,,,,,,,( Disassembling and assembling gearboxassembly?with retarder Including disassembling and assembling propellor shaft,95-161,,,,
,,,,,,,,,,,( Disassembling and assembling gearboxassembly?without retarder Including disassembling and assembling propellor shaft,95-162,,,,
,,,,,,,,,,,"םיכוליה תבית ה""ופ Including disassembling and assemblingpropellor shaft and water pipe",95-163,,,,
,,,,,,,,,,,"?Disassembling and assembling gearbox?overhaul mechanical box. Including cleaning, Inspectingand adjusting",95-164,,,,
,,,,,,,,,,,Disassemble and assemble input shaft assy oftransmission .Excluding disassembling and assemblingpropellor or transmission,95-165,,,,
,,,,,,,,,,,Disassemble and assemble front guide shaft ofinput shaft .Excluding disassembling and assemblingtransmission or clutch,95-166,,,,
,,,,,,,,,,,.Disassemble and assemble transmission outputshaft assy .Excluding disassembling and assemblingpropellor or transmission,95-167,,,,
,,,,,,,,,,,Replacing gearbox output shaft gear .Excluding disassembling and assemblingpropellor or transmission,95-168,,,,
,,,,,,,,,,,ירוחא ןמש ריזחמ תנקתהו הרסה Excluding disassembling and assemblingpropellor shaft and retarder,95-169,,,,
